id,url,foreign_landing_url,title,creator,creator_url,license,license_version,license_url,source,attribution,is_table,eye_level,verdict
0c208463-d488-4dc7-a36e-94b3f945031f,https://live.staticflickr.com/5528/14254377827_699ed70eb6.jpg,https://www.flickr.com/photos/9080929@N05/14254377827,Love how everything gets branded. Original from @lorenzhk --- #Linkedin got the #pool table which gains most exposure in Hong Kong :p,koka_sexton,https://www.flickr.com/photos/9080929@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Love how everything gets branded. Original from @lorenzhk --- #Linkedin got the #pool table which gains most exposure in Hong Kong :p"" by koka_sexton is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.996,0.599,keep
0c6b21a0-377c-4c11-8383-f4bf6c9cc9c0,https://upload.wikimedia.org/wikipedia/commons/b/ba/Torbj%C3%B6rn_Blomdahl_01.JPG,https://commons.wikimedia.org/w/index.php?curid=25065134,Torbjörn Blomdahl 01,Dieter Haase,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Torbjörn Blomdahl 01"" by Dieter Haase is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",1.000,1.000,keep
0c852c0b-a459-49b1-8e3b-8f5fff04757c,https://live.staticflickr.com/6222/6370638961_d8d285bcdb_b.jpg,https://www.flickr.com/photos/14265068@N00/6370638961,Billiard Room,Dave Hamster,https://www.flickr.com/photos/14265068@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Billiard Room"" by Dave Hamster is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.927,0.998,keep
0da7f390-447c-45fd-b89d-f2ae84de4066,https://live.staticflickr.com/3013/2940990047_c15e248986_b.jpg,https://www.flickr.com/photos/39735679@N00/2940990047,"No Known Restrictions: Billiard hall, Greensboro, North Carolina by John Vachon, 1938 (LOC)",pingnews.com,https://www.flickr.com/photos/39735679@N00,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,flickr,"""No Known Restrictions: Billiard hall, Greensboro, North Carolina by John Vachon, 1938 (LOC)"" by pingnews.com is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",0.989,0.983,keep
0dc4e6ab-dc41-4454-b254-8fd9a1393f84,https://upload.wikimedia.org/wikipedia/commons/c/cc/Shooting_Pools_3.jpg,https://commons.wikimedia.org/w/index.php?curid=76957066,Shooting Pools 3,Josh Eson,https://commons.wikimedia.org/w/index.php?title=User:Josh_Eson&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Shooting Pools 3"" by Josh Eson is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",0.963,0.934,keep
0dd14563-6091-46c8-a65a-15e4ed57f251,https://upload.wikimedia.org/wikipedia/commons/a/a0/Carom_billiards_table.jpg,https://commons.wikimedia.org/w/index.php?curid=893881,Carom billiards table,Bjørn Erik Pedersen,https://commons.wikimedia.org/wiki/User:Bep,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Carom billiards table"" by Bjørn Erik Pedersen is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",0.999,0.607,keep
0ec60470-72a6-4b0e-aecb-fab7519a70d2,https://live.staticflickr.com/2630/3821262195_06e9c92e6d_b.jpg,https://www.flickr.com/photos/33488462@N05/3821262195,Portrait of Jack playing pool,iancapstick,https://www.flickr.com/photos/33488462@N05,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Portrait of Jack playing pool"" by iancapstick is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.908,0.905,keep
0ed80571-f3e3-409d-8640-e1e764816f7b,https://live.staticflickr.com/5233/14187183663_3073ee1841_b.jpg,https://www.flickr.com/photos/123727349@N05/14187183663,Billiard,aflaa,https://www.flickr.com/photos/123727349@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Billiard"" by aflaa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.996,keep
0edee99d-0efa-4695-ad69-9de237ab5c41,https://live.staticflickr.com/2008/2276250728_b0f1f3b1d5_b.jpg,https://www.flickr.com/photos/57989723@N00/2276250728,Sometimes giants like to play pool,jofaber,https://www.flickr.com/photos/57989723@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Sometimes giants like to play pool"" by jofaber is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.973,0.794,keep
0fa7d6ee-5f69-404c-9a18-66c44a09ab7e,https://live.staticflickr.com/7027/6820395707_4e464746ea_b.jpg,https://www.flickr.com/photos/79575714@N00/6820395707,IMG_0374 Alix Pool Shot,mikemccaffrey,https://www.flickr.com/photos/79575714@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""IMG_0374 Alix Pool Shot"" by mikemccaffrey is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.999,keep
0fe5808f-447b-4b88-8889-9e04e6dabcb6,https://live.staticflickr.com/7002/6794715749_48cc991455_b.jpg,https://www.flickr.com/photos/53702292@N05/6794715749,Billiard,Almas Baig,https://www.flickr.com/photos/53702292@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Billiard"" by Almas Baig is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.954,keep
1014f1e4-a18c-4413-8823-39c7c2abaadc,https://live.staticflickr.com/7020/6593178413_8c0404f71b_b.jpg,https://www.flickr.com/photos/28713775@N02/6593178413,"Clock Hotel, Surry Hills, IV",Newtown grafitti,https://www.flickr.com/photos/28713775@N02,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Clock Hotel, Surry Hills, IV"" by Newtown grafitti is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.766,0.848,keep
104e4a5a-4d9f-432f-af6b-232f46995e69,https://live.staticflickr.com/9/13470704_0e381713d6_b.jpg,https://www.flickr.com/photos/56541240@N00/13470704,"Marcy and Megan, dancing on the pool table",crschmidt,https://www.flickr.com/photos/56541240@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Marcy and Megan, dancing on the pool table"" by crschmidt is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.925,0.997,keep
107fd736-4eff-4e6f-ae78-7f89013d4ae1,https://live.staticflickr.com/740/21754340633_3b6568eeee_b.jpg,https://www.flickr.com/photos/119886413@N05/21754340633,Game Over: Winner,Michel Curi,https://www.flickr.com/photos/119886413@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Game Over: Winner"" by Michel Curi is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.859,1.000,keep
10f89e77-4e6c-4eaf-9b0e-971f268e3202,https://live.staticflickr.com/8001/7340200652_1f23207ee3_b.jpg,https://www.flickr.com/photos/45074090@N00/7340200652,Dive bar with pool table,Jon Åslund,https://www.flickr.com/photos/45074090@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Dive bar with pool table"" by Jon Åslund is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.957,0.835,keep
112d5a2f-947e-4721-b594-94b31b9645d5,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvZnJwb29sX3Bvb2xfdGFibGVfZ2FtZS1pbWFnZS1reWNmdm8xcy5qcGc.jpg,https://www.rawpixel.com/image/6053512/free-public-domain-cc0-photo,,,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,"This work is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",1.000,0.933,keep
1184e914-e373-4afd-bf3f-fb19a7a6c079,https://upload.wikimedia.org/wikipedia/commons/b/b5/Dominik_Jentsch.JPG,https://commons.wikimedia.org/w/index.php?curid=4973481,Dominik Jentsch,Sebastian Voigt; upload by Tmv23,https://commons.wikimedia.org/wiki/User:Tmv23,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""Dominik Jentsch"" by Sebastian Voigt; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",0.999,1.000,keep
119cf5c8-6efc-4ac3-9acd-d0d86e415957,https://live.staticflickr.com/8501/8409533111_8f6089e0a3_b.jpg,https://www.flickr.com/photos/29350288@N06/8409533111,SRoch Rehearsal 23Jan13 Pool Table,Infrogmation,https://www.flickr.com/photos/29350288@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""SRoch Rehearsal 23Jan13 Pool Table"" by Infrogmation is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.996,keep
11f189a3-eb18-474f-a8a6-8ddb6968d5ec,https://live.staticflickr.com/3396/4625741550_dfdeb67255_b.jpg,https://www.flickr.com/photos/48382884@N08/4625741550,Ghost on the table,DJPhear,https://www.flickr.com/photos/48382884@N08,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Ghost on the table"" by DJPhear is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.902,keep
12491eea-0509-4c7a-a10c-56aad35a7890,https://live.staticflickr.com/1301/934225604_8c343d0287_b.jpg,https://www.flickr.com/photos/10673321@N06/934225604,Triple Pool Hall,rvaphotodude,https://www.flickr.com/photos/10673321@N06,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Triple Pool Hall"" by rvaphotodude is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.922,0.920,keep
12c36ef8-9af7-4d73-80f3-69ed3ce31445,https://live.staticflickr.com/3441/3243631638_b3b1cf02e0_b.jpg,https://www.flickr.com/photos/34690278@N06/3243631638,girl,Mr.nomind,https://www.flickr.com/photos/34690278@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""girl"" by Mr.nomind is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.995,keep
12cd8181-8cd3-4a96-9c55-5ca7763c2208,https://live.staticflickr.com/2901/14753411915_e23de26aeb_b.jpg,https://www.flickr.com/photos/21051491@N02/14753411915,Red Pool Table & White/Pink Cue Ball Macro,qubodup,https://www.flickr.com/photos/21051491@N02,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Red Pool Table & White/Pink Cue Ball Macro"" by qubodup is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.989,keep
130486b1-8e3b-490f-98a8-95f0a4034862,https://live.staticflickr.com/2060/2319671055_249aa92ffd_b.jpg,https://www.flickr.com/photos/51103012@N00/2319671055,Pool Table,adam*b,https://www.flickr.com/photos/51103012@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool Table"" by adam*b is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.981,0.985,keep
132f61fa-2365-49f2-917f-ede2268717cc,https://live.staticflickr.com/3928/15499357435_795ac57fb7_b.jpg,https://www.flickr.com/photos/62895222@N07/15499357435,Pool Hall,SocialAlex,https://www.flickr.com/photos/62895222@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool Hall"" by SocialAlex is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.995,0.947,keep
1357bdb0-b84e-4d06-82c9-c3f826568d8a,https://live.staticflickr.com/201/476124569_9c7b5f8c88_b.jpg,https://www.flickr.com/photos/70175573@N00/476124569,Pool table get-together,rhastings,https://www.flickr.com/photos/70175573@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool table get-together"" by rhastings is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.999,keep
135fb3fe-68ec-496c-90b3-4989460c342c,https://live.staticflickr.com/3110/3325520019_ea24045edf_b.jpg,https://www.flickr.com/photos/31136597@N00/3325520019,Storm Trooper shooting pool,deejayqueue,https://www.flickr.com/photos/31136597@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Storm Trooper shooting pool"" by deejayqueue is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.998,0.996,keep
13922505-478c-4955-b2f6-309a3e11d9f8,https://live.staticflickr.com/2820/11390972786_87f89bbc03.jpg,https://www.flickr.com/photos/11077573@N07/11390972786,playing pool,altonwoods,https://www.flickr.com/photos/11077573@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""playing pool"" by altonwoods is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,1.000,keep
13ce1b08-6a6a-4baa-99eb-ec4d074c57b0,https://live.staticflickr.com/8031/7937720720_e00c9b4a87_b.jpg,https://www.flickr.com/photos/77742560@N06/7937720720,Changi Airport T-3,shankar s.,https://www.flickr.com/photos/77742560@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Changi Airport T-3"" by shankar s. is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.999,0.988,keep
13de9be9-6b9e-446b-9e68-f00f31cd0316,https://upload.wikimedia.org/wikipedia/commons/f/f1/Stefan_Galla_01.JPG,https://commons.wikimedia.org/w/index.php?curid=25065131,Stefan Galla 01,Dieter Haase,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Stefan Galla 01"" by Dieter Haase is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",0.854,1.000,keep
13f0da5b-35a4-4343-af32-fd727a80cee4,https://live.staticflickr.com/2128/2305611113_487aae822a_b.jpg,https://www.flickr.com/photos/41132143@N00/2305611113,playing pool,danoxster,https://www.flickr.com/photos/41132143@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""playing pool"" by danoxster is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.969,keep
140d94cd-4e7b-4051-813e-b663b253dbbf,https://upload.wikimedia.org/wikipedia/commons/b/b8/DFC_1046%2C_a_woman_in_a_leopard_print_dress_is_playing_pool_-_Flickr_-_PattayaPatrol.jpg,https://commons.wikimedia.org/w/index.php?curid=171532310,"DFC 1046, a woman in a leopard print dress is playing pool - Flickr - PattayaPatrol",Pattaya Patrol from Pattaya,https://www.flickr.com/people/194424926@N05,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""DFC 1046, a woman in a leopard print dress is playing pool - Flickr - PattayaPatrol"" by Pattaya Patrol from Pattaya is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",1.000,1.000,keep
142bcacf-58f2-4d45-8987-a61fdd097491,https://live.staticflickr.com/4086/5092624824_3c2583bd12_b.jpg,https://www.flickr.com/photos/21943351@N00/5092624824,mustang pool table,agingdragqueen,https://www.flickr.com/photos/21943351@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""mustang pool table"" by agingdragqueen is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.985,0.965,keep
144a8ffd-25a4-4217-8d24-9604f11a924e,https://live.staticflickr.com/8246/8479302193_ed1bb9bd19_b.jpg,https://www.flickr.com/photos/10069023@N00/8479302193,The bumper pool table,Charkrem,https://www.flickr.com/photos/10069023@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""The bumper pool table"" by Charkrem is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.908,0.997,keep
146c7a4f-d9c0-4f7e-85f6-31a6d6506f6c,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvZnJiaWxsaWFyZHNfZHV0Y2hfY29sb3JzX3Bvb2wtaW1hZ2Uta3liZTh4aXAuanBn.jpg,https://www.rawpixel.com/image/6041002/photo-image-public-domain-table-room,Billiards & pool game,,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,"""Billiards & pool game"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",1.000,0.917,keep
14b1be87-9419-4c2b-8dae-dc44bb6825a1,https://live.staticflickr.com/2020/2506679069_4053187673_b.jpg,https://www.flickr.com/photos/22524334@N06/2506679069,The Girls Learn to Play Pool,barbostick,https://www.flickr.com/photos/22524334@N06,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""The Girls Learn to Play Pool"" by barbostick is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.997,keep
14e01bec-e1c2-46d6-b773-99116f700637,https://live.staticflickr.com/16/91865252_a4463df297_b.jpg,https://www.flickr.com/photos/77133620@N00/91865252,billiards,olliethebastard,https://www.flickr.com/photos/77133620@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""billiards"" by olliethebastard is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.999,keep
1584810a-0ae2-4b8e-a7d7-a4221e189785,https://live.staticflickr.com/3558/4553457696_30b70fd0d3_b.jpg,https://www.flickr.com/photos/53313745@N00/4553457696,Two Ball Pool Table Green Watercolor,cdsessums,https://www.flickr.com/photos/53313745@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Two Ball Pool Table Green Watercolor"" by cdsessums is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.916,keep
